Unit Price,Customer ID,Customer Name,Customer Segment,Product Category,Product Sub-Category,Product Name,City,Order Weekday,Weekday helper,Profit,Quantity ordered new,Sales,Order ID,Order returned,Order Date
167.39,26,Customer_26,Corporate,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 67,Nitra,Sunday,7,1355.86,17,2837.85,82940,False,2017-07-23
48.23,42,Customer_42,Small Business,Office Supplies,Envelopes,Envelopes Product 44,Trenčín,Friday,5,1776.69,7,329.24,93152,False,2019-06-07
368.93,30,Customer_30,Corporate,Technology,Office Machines,Office Machines Product 23,Nitra,Wednesday,3,1814.07,23,8491.48,89493,False,2016-09-14
134.72,29,Customer_29,Corporate,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 96,Prešov,Wednesday,3,517.66,1,125.1,92014,False,2019-10-09
258.81,32,Customer_32,Corporate,Furniture,Office Furnishings,Office Furnishings Product 70,Poprad,Saturday,6,1987.08,20,5185.17,90026,False,2017-07-15
229.39,49,Customer_49,Small Business,Furniture,Office Furnishings,Office Furnishings Product 30,Martin,Monday,1,673.66,15,3439.3,98831,False,2016-09-05
147.72,37,Customer_37,Corporate,Technology,Telephones and Communication,Telephones and Communication Product 58,Trenčín,Tuesday,2,689.23,12,1772.56,82029,False,2019-05-14
297.11,7,Customer_7,Home Office,Office Supplies,Envelopes,Envelopes Product 42,Košice,Friday,5,198.69,9,2664.05,91891,False,2015-04-24
476.72,25,Customer_25,Small Business,Technology,Telephones and Communication,Telephones and Communication Product 1,Trenčín,Thursday,4,852.8,11,5234.67,93275,False,2018-12-06
144.49,50,Customer_50,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 56,Martin,Saturday,6,590.24,20,2889.23,93306,False,2017-08-05
326.57,28,Customer_28,Corporate,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 60,Trnava,Saturday,6,85.39,5,1631.01,93824,False,2016-09-10
342.83,33,Customer_33,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 3,Bratislava,Thursday,4,76.04,2,683.09,95942,False,2019-06-06
53.02,20,Customer_20,Small Business,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 96,Košice,Thursday,4,346.78,9,476.99,99567,False,2017-08-17
56.11,38,Customer_38,Corporate,Office Supplies,Envelopes,Envelopes Product 26,Košice,Tuesday,2,308.55,13,722.22,88306,False,2017-06-20
277.41,25,Customer_25,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 19,Banská Bystrica,Thursday,4,-11.47,5,1385.79,86682,False,2015-08-27
107.01,8,Customer_8,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 2,Bratislava,Thursday,4,1462.09,4,432.5,84678,False,2018-09-20
40.52,18,Customer_18,Corporate,Technology,Telephones and Communication,Telephones and Communication Product 14,Žilina,Monday,1,846.86,16,651.33,81823,False,2019-12-30
337.29,4,Customer_4,Corporate,Technology,Office Machines,Office Machines Product 37,Trenčín,Thursday,4,1265.67,2,676.1,86349,False,2016-07-28
323.92,33,Customer_33,Small Business,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 91,Nitra,Sunday,7,1444.78,6,1941.24,90531,False,2016-09-18
78.61,35,Customer_35,Small Business,Technology,Telephones and Communication,Telephones and Communication Product 49,Trnava,Wednesday,3,1033.17,3,229.12,88536,False,2019-08-07
32.88,11,Customer_11,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 13,Bratislava,Thursday,4,512.16,20,659.35,95626,False,2019-05-30
95.79,8,Customer_8,Small Business,Technology,Office Machines,Office Machines Product 7,Nitra,Friday,5,459.26,3,282.67,84138,False,2015-10-02
239.71,16,Customer_16,Home Office,Furniture,Office Furnishings,Office Furnishings Product 33,Košice,Monday,1,-114.74,25,5983.34,86205,False,2015-03-09
265.12,29,Customer_29,Corporate,Furniture,Office Furnishings,Office Furnishings Product 88,Nitra,Friday,5,1969.76,5,1321.81,83737,True,2017-04-21
451.91,49,Customer_49,Small Business,Technology,Office Machines,Office Machines Product 2,Žilina,Saturday,6,1617.95,19,8587.69,89281,False,2018-11-10
19.75,7,Customer_7,Corporate,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 71,Žilina,Sunday,7,1024.03,21,417.31,97247,False,2016-04-17
465.2,46,Customer_46,Corporate,Technology,Telephones and Communication,Telephones and Communication Product 81,Martin,Friday,5,926.3,12,5576.49,94746,False,2018-02-23
189.61,6,Customer_6,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 21,Prešov,Thursday,4,280.28,25,4743.38,92204,False,2019-09-05
264.03,25,Customer_25,Small Business,Technology,Office Machines,Office Machines Product 27,Trnava,Monday,1,1302.84,17,4482.71,81652,False,2015-07-20
442.52,41,Customer_41,Home Office,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 43,Nitra,Tuesday,2,767.3,14,6186.98,91563,False,2016-10-11
368.65,30,Customer_30,Corporate,Technology,Telephones and Communication,Telephones and Communication Product 95,Košice,Tuesday,2,1957.08,9,3313.93,84799,True,2015-12-01
443.52,4,Customer_4,Corporate,Technology,Office Machines,Office Machines Product 44,Bratislava,Tuesday,2,1861.07,17,7530.2,81656,False,2015-03-31
302.88,17,Customer_17,Small Business,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 58,Košice,Friday,5,1359.4,17,5149.73,93110,False,2018-11-23
342.35,4,Customer_4,Small Business,Office Supplies,Rubber Bands,Rubber Bands Product 13,Banská Bystrica,Saturday,6,438.45,8,2741.65,95839,False,2018-12-01
73.09,12,Customer_12,Small Business,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 80,Žilina,Saturday,6,1644.44,25,1827.75,88709,False,2018-02-24
128.85,15,Customer_15,Corporate,Furniture,Office Furnishings,Office Furnishings Product 82,Žilina,Wednesday,3,1195.58,8,1032.63,82695,False,2015-11-04
43.26,45,Customer_45,Home Office,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 3,Martin,Saturday,6,1521.67,4,175.6,86048,False,2017-04-22
374.24,23,Customer_23,Corporate,Technology,Office Machines,Office Machines Product 30,Košice,Friday,5,927.88,6,2249.52,97618,False,2019-05-24
305.08,36,Customer_36,Small Business,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 49,Poprad,Monday,1,695.73,21,6398.13,83464,False,2017-07-17
381.31,6,Customer_6,Small Business,Furniture,Office Furnishings,Office Furnishings Product 95,Žilina,Tuesday,2,1414.4,14,5339.98,87845,False,2018-08-28
488.51,34,Customer_34,Corporate,Technology,Office Machines,Office Machines Product 93,Banská Bystrica,Friday,5,1051.18,24,11726.29,86372,False,2017-02-24
195.04,32,Customer_32,Corporate,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 84,Žilina,Saturday,6,1698.53,17,3308.77,99125,False,2019-03-09
75.38,9,Customer_9,Corporate,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 28,Martin,Wednesday,3,1025.18,6,444.99,95792,True,2016-12-21
337.61,50,Customer_50,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 1,Trnava,Tuesday,2,1867.87,13,4398.56,94759,False,2015-06-16
35.29,42,Customer_42,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 95,Martin,Sunday,7,1273.25,18,642.53,92480,False,2015-05-24
435.3,25,Customer_25,Small Business,Office Supplies,Rubber Bands,Rubber Bands Product 96,Prešov,Friday,5,297.91,6,2603.05,80369,False,2019-01-18
173.68,11,Customer_11,Home Office,Furniture,Office Furnishings,Office Furnishings Product 28,Banská Bystrica,Tuesday,2,1632.34,21,3640.16,89729,False,2015-06-23
386.78,45,Customer_45,Small Business,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 2,Trnava,Saturday,6,585.44,6,2321.66,96042,False,2015-01-10
244.38,42,Customer_42,Home Office,Furniture,Office Furnishings,Office Furnishings Product 76,Martin,Saturday,6,487.16,6,1466.66,83279,False,2015-08-01
266.12,42,Customer_42,Small Business,Technology,Office Machines,Office Machines Product 55,Banská Bystrica,Friday,5,776.65,21,5584.57,96501,False,2018-01-12
84.51,35,Customer_35,Corporate,Office Supplies,Envelopes,Envelopes Product 3,Martin,Thursday,4,653.49,9,766.69,91837,False,2017-11-09
404.24,6,Customer_6,Small Business,Technology,Office Machines,Office Machines Product 98,Žilina,Wednesday,3,1353.29,3,1216.65,91238,False,2017-09-27
308.91,11,Customer_11,Small Business,Technology,Telephones and Communication,Telephones and Communication Product 73,Košice,Thursday,4,-183.94,21,6495.18,96216,False,2015-03-26
85.37,34,Customer_34,Small Business,Office Supplies,Envelopes,Envelopes Product 70,Martin,Monday,1,-152.37,4,348.35,94052,False,2018-06-25
272.1,43,Customer_43,Corporate,Office Supplies,Envelopes,Envelopes Product 7,Trenčín,Tuesday,2,96.52,7,1896.16,93226,False,2015-06-09
14.31,15,Customer_15,Corporate,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 9,Nitra,Friday,5,1868.86,9,137.36,85955,False,2019-08-09
393.86,9,Customer_9,Corporate,Technology,Telephones and Communication,Telephones and Communication Product 31,Bratislava,Sunday,7,1071.72,24,9443.04,82374,True,2016-06-12
351.41,4,Customer_4,Small Business,Technology,Telephones and Communication,Telephones and Communication Product 39,Nitra,Tuesday,2,1305.18,21,7373.45,85283,False,2016-12-06
447.9,25,Customer_25,Small Business,Office Supplies,Rubber Bands,Rubber Bands Product 7,Bratislava,Friday,5,470.89,15,6712.8,81965,False,2018-10-12
191.68,15,Customer_15,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 2,Poprad,Monday,1,1325.73,22,4222.87,86649,False,2019-06-17
342.61,42,Customer_42,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 12,Martin,Saturday,6,71.92,7,2407.08,97861,False,2017-01-28
387.35,35,Customer_35,Corporate,Furniture,Office Furnishings,Office Furnishings Product 8,Poprad,Sunday,7,-75.44,4,1557.65,97511,False,2015-09-20
363.84,42,Customer_42,Home Office,Furniture,Office Furnishings,Office Furnishings Product 100,Poprad,Wednesday,3,1174.17,25,9099.35,89527,False,2019-03-06
472.34,18,Customer_18,Small Business,Furniture,Office Furnishings,Office Furnishings Product 79,Poprad,Tuesday,2,45.02,2,937.87,84678,True,2015-11-03
499.59,29,Customer_29,Home Office,Furniture,Office Furnishings,Office Furnishings Product 63,Martin,Thursday,4,273.71,14,7003.86,84782,False,2017-02-09
265.62,15,Customer_15,Home Office,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 18,Poprad,Monday,1,547.5,6,1600.61,83040,False,2015-11-23
315.62,43,Customer_43,Small Business,Office Supplies,Envelopes,Envelopes Product 3,Trnava,Thursday,4,1267.67,15,4742.14,80169,False,2017-01-05
328.79,2,Customer_2,Corporate,Furniture,Office Furnishings,Office Furnishings Product 36,Martin,Saturday,6,1279.08,11,3624.62,91435,False,2017-02-11
426.73,37,Customer_37,Corporate,Technology,Office Machines,Office Machines Product 32,Martin,Wednesday,3,598.86,1,434.4,94717,False,2015-08-26
420.33,8,Customer_8,Corporate,Furniture,Office Furnishings,Office Furnishings Product 46,Trenčín,Saturday,6,1176.44,18,7564.9,95635,False,2018-12-22
226.25,30,Customer_30,Small Business,Office Supplies,Rubber Bands,Rubber Bands Product 47,Trnava,Saturday,6,-129.78,8,1817.58,84152,False,2019-11-16
374.9,16,Customer_16,Corporate,Furniture,Office Furnishings,Office Furnishings Product 98,Nitra,Wednesday,3,1782.34,2,750.32,90239,False,2019-09-11
360.96,32,Customer_32,Small Business,Furniture,Office Furnishings,Office Furnishings Product 34,Košice,Sunday,7,1557.1,23,8306.65,80703,False,2017-06-18
344.97,21,Customer_21,Home Office,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 78,Prešov,Sunday,7,1940.9,5,1722.39,88452,False,2019-05-19
277.87,44,Customer_44,Small Business,Office Supplies,Rubber Bands,Rubber Bands Product 24,Trnava,Friday,5,1544.96,18,5004.31,83621,False,2015-02-27
99.61,29,Customer_29,Small Business,Technology,Telephones and Communication,Telephones and Communication Product 9,Žilina,Sunday,7,502.86,13,1294.23,81657,True,2016-10-23
342.34,43,Customer_43,Small Business,Furniture,Office Furnishings,Office Furnishings Product 80,Žilina,Sunday,7,1684.24,8,2737.31,87441,False,2016-06-05
323.77,8,Customer_8,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 31,Trenčín,Wednesday,3,990.51,16,5178.65,90647,False,2018-11-14
253.33,22,Customer_22,Small Business,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 79,Poprad,Thursday,4,1089.76,16,4044.57,83329,False,2018-11-08
53.33,47,Customer_47,Small Business,Technology,Telephones and Communication,Telephones and Communication Product 51,Trnava,Tuesday,2,883.27,1,43.72,89493,False,2015-01-20
447.76,36,Customer_36,Home Office,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 20,Banská Bystrica,Thursday,4,1182.08,21,9400.53,99135,False,2018-10-11
466.75,47,Customer_47,Small Business,Office Supplies,Envelopes,Envelopes Product 4,Košice,Saturday,6,-135.06,13,6071.37,80597,False,2016-05-07
163.27,15,Customer_15,Small Business,Furniture,Office Furnishings,Office Furnishings Product 67,Nitra,Wednesday,3,1018.3,12,1960.96,94121,False,2017-04-05
62.1,27,Customer_27,Corporate,Furniture,Office Furnishings,Office Furnishings Product 86,Martin,Friday,5,16.46,5,305.84,80778,False,2016-10-28
399.09,14,Customer_14,Corporate,Furniture,Office Furnishings,Office Furnishings Product 41,Martin,Thursday,4,1900.41,15,5985.91,97101,False,2017-10-19
86.3,35,Customer_35,Corporate,Technology,Office Machines,Office Machines Product 79,Banská Bystrica,Thursday,4,1499.89,2,173.59,89990,False,2015-07-16
167.1,36,Customer_36,Corporate,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 40,Martin,Tuesday,2,1226.47,11,1840.17,97750,False,2017-11-07
5.42,29,Customer_29,Small Business,Office Supplies,Envelopes,Envelopes Product 26,Martin,Wednesday,3,1908.61,25,140.26,92712,False,2019-05-15
238.69,4,Customer_4,Small Business,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 87,Trnava,Wednesday,3,139.83,7,1661.28,81155,False,2019-06-19
319.11,19,Customer_19,Corporate,Furniture,Office Furnishings,Office Furnishings Product 98,Trnava,Thursday,4,541.11,6,1909.42,89173,False,2016-03-24
425.48,37,Customer_37,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 88,Trnava,Monday,1,150.89,20,8513.42,93008,False,2018-12-31
425.86,24,Customer_24,Corporate,Technology,Telephones and Communication,Telephones and Communication Product 82,Žilina,Sunday,7,1105.08,7,2987.27,88151,False,2017-11-19
149.58,24,Customer_24,Home Office,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 50,Banská Bystrica,Friday,5,1707.39,9,1348.04,95727,False,2015-05-29
168.17,34,Customer_34,Corporate,Furniture,Office Furnishings,Office Furnishings Product 50,Martin,Saturday,6,1440.6,5,849.49,98403,False,2018-07-28
24.04,45,Customer_45,Small Business,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 82,Banská Bystrica,Friday,5,386.02,1,27.1,95849,False,2016-11-18
135.23,48,Customer_48,Small Business,Furniture,Office Furnishings,Office Furnishings Product 80,Žilina,Friday,5,693.26,5,668.52,81805,False,2019-12-13
143.94,37,Customer_37,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 15,Banská Bystrica,Thursday,4,1655.21,14,2009.61,93933,False,2015-05-28
111.42,17,Customer_17,Home Office,Furniture,Office Furnishings,Office Furnishings Product 6,Poprad,Thursday,4,485.57,14,1556.15,94727,False,2018-08-02
11.66,27,Customer_27,Small Business,Technology,Office Machines,Office Machines Product 74,Košice,Wednesday,3,1912.15,10,110.22,90820,False,2016-02-24
298.17,16,Customer_16,Small Business,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 37,Žilina,Saturday,6,650.05,15,4480.79,96167,False,2018-03-17
439.76,13,Customer_13,Small Business,Furniture,Office Furnishings,Office Furnishings Product 22,Trenčín,Friday,5,1330.66,24,10558.62,84548,False,2018-05-11
226.38,44,Customer_44,Corporate,Furniture,Office Furnishings,Office Furnishings Product 46,Poprad,Saturday,6,785.27,18,4078.05,93993,False,2015-04-11
496.49,6,Customer_6,Corporate,Technology,Office Machines,Office Machines Product 41,Poprad,Wednesday,3,1383.57,15,7451.04,98580,False,2017-03-29
256.42,29,Customer_29,Small Business,Office Supplies,Envelopes,Envelopes Product 22,Trenčín,Thursday,4,1348.2,19,4878.43,85072,False,2015-11-05
113.37,48,Customer_48,Small Business,Technology,Telephones and Communication,Telephones and Communication Product 37,Košice,Tuesday,2,1232.83,8,915.12,88240,False,2018-07-03
200.17,16,Customer_16,Home Office,Furniture,Office Furnishings,Office Furnishings Product 95,Trnava,Thursday,4,1584.04,5,999.66,95381,False,2019-06-27
81.5,13,Customer_13,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 56,Košice,Friday,5,1573.9,14,1144.42,80092,False,2018-10-26
93.32,16,Customer_16,Home Office,Furniture,Office Furnishings,Office Furnishings Product 59,Trnava,Monday,1,1746.8,13,1203.79,97096,False,2016-04-18
265.2,50,Customer_50,Corporate,Furniture,Office Furnishings,Office Furnishings Product 29,Prešov,Wednesday,3,1964.54,7,1853.89,94997,False,2015-06-24
476.34,6,Customer_6,Small Business,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 84,Trenčín,Tuesday,2,1424.82,3,1428.17,95406,False,2018-12-25
194.51,10,Customer_10,Corporate,Technology,Telephones and Communication,Telephones and Communication Product 24,Nitra,Friday,5,564.4,22,4269.26,86640,False,2016-01-15
161.73,25,Customer_25,Small Business,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 40,Banská Bystrica,Friday,5,123.5,3,480.35,90827,False,2017-01-27
171.86,10,Customer_10,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 96,Košice,Wednesday,3,451.7,24,4133.71,98759,False,2019-09-11
163.93,15,Customer_15,Small Business,Technology,Telephones and Communication,Telephones and Communication Product 51,Trnava,Sunday,7,1562.18,3,484.97,90486,False,2016-10-16
90.3,38,Customer_38,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 75,Banská Bystrica,Saturday,6,318.64,24,2164.69,93326,False,2018-08-04
50.52,28,Customer_28,Corporate,Technology,Telephones and Communication,Telephones and Communication Product 96,Žilina,Wednesday,3,-136.68,8,410.89,93504,False,2015-11-18
36.45,41,Customer_41,Small Business,Office Supplies,Envelopes,Envelopes Product 99,Trenčín,Tuesday,2,1338.64,9,335.52,92977,False,2018-10-02
97.66,34,Customer_34,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 80,Trnava,Sunday,7,178.97,8,777.56,96607,False,2017-01-01
140.76,4,Customer_4,Small Business,Technology,Telephones and Communication,Telephones and Communication Product 9,Žilina,Friday,5,-184.22,15,2108.61,83446,False,2016-10-14
176.89,28,Customer_28,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 54,Žilina,Sunday,7,326.88,6,1064.26,83278,False,2016-04-24
98.61,16,Customer_16,Home Office,Technology,Office Machines,Office Machines Product 99,Košice,Thursday,4,1541.09,10,988.17,91373,False,2016-09-01
141.61,47,Customer_47,Home Office,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 67,Banská Bystrica,Sunday,7,60.05,14,1987.38,81994,False,2018-05-27
139.44,46,Customer_46,Home Office,Office Supplies,Rubber Bands,Rubber Bands Product 19,Trnava,Saturday,6,446.11,6,835.7,98674,False,2015-05-23
19.57,21,Customer_21,Corporate,Technology,Telephones and Communication,Telephones and Communication Product 12,Bratislava,Sunday,7,983.05,14,278.22,84733,False,2016-10-09
482.85,20,Customer_20,Home Office,Technology,Office Machines,Office Machines Product 79,Trnava,Friday,5,1965.53,12,5791.03,85722,False,2019-05-17
415.08,21,Customer_21,Small Business,Technology,Telephones and Communication,Telephones and Communication Product 92,Prešov,Tuesday,2,946.13,3,1253.25,85645,False,2015-07-28
127.94,27,Customer_27,Small Business,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 71,Žilina,Wednesday,3,110.24,11,1398.84,88203,False,2015-11-11
140.1,7,Customer_7,Home Office,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 34,Poprad,Sunday,7,1283.54,14,1955.09,80892,True,2015-06-07
275.14,21,Customer_21,Small Business,Technology,Office Machines,Office Machines Product 88,Martin,Friday,5,328.94,5,1367.91,88289,False,2018-06-22
13.23,34,Customer_34,Corporate,Technology,Telephones and Communication,Telephones and Communication Product 38,Košice,Wednesday,3,349.47,4,49.51,84659,False,2015-04-22
20.38,39,Customer_39,Small Business,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 77,Bratislava,Friday,5,188.89,23,460.84,85512,False,2015-09-18
193.68,1,Customer_1,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 7,Trnava,Tuesday,2,1637.33,22,4257.0,89125,False,2015-04-28
366.82,44,Customer_44,Home Office,Furniture,Office Furnishings,Office Furnishings Product 60,Prešov,Wednesday,3,1823.66,12,4407.42,99524,False,2019-10-16
397.31,16,Customer_16,Corporate,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 42,Banská Bystrica,Saturday,6,647.14,24,9539.17,87251,False,2015-02-21
65.51,34,Customer_34,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 15,Banská Bystrica,Saturday,6,1301.81,10,662.47,99676,False,2018-08-04
256.22,16,Customer_16,Small Business,Office Supplies,Envelopes,Envelopes Product 60,Trnava,Monday,1,392.0,21,5386.34,80320,False,2018-12-24
428.39,39,Customer_39,Home Office,Office Supplies,Rubber Bands,Rubber Bands Product 14,Bratislava,Sunday,7,893.17,19,8147.01,93318,False,2019-02-24
414.5,5,Customer_5,Small Business,Office Supplies,Rubber Bands,Rubber Bands Product 95,Košice,Monday,1,1772.23,22,9123.71,98200,True,2019-02-11
110.83,24,Customer_24,Small Business,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 95,Bratislava,Wednesday,3,678.81,15,1653.91,94666,False,2018-01-17
104.9,28,Customer_28,Home Office,Office Supplies,Rubber Bands,Rubber Bands Product 13,Bratislava,Wednesday,3,1168.12,24,2510.11,99790,False,2016-11-09
286.21,24,Customer_24,Corporate,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 59,Banská Bystrica,Thursday,4,1209.43,5,1438.57,80260,True,2019-01-24
486.19,37,Customer_37,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 56,Banská Bystrica,Thursday,4,330.24,3,1449.35,95404,False,2019-09-26
464.42,49,Customer_49,Corporate,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 8,Trenčín,Saturday,6,1770.88,11,5109.8,97632,False,2018-10-06
43.79,15,Customer_15,Corporate,Furniture,Office Furnishings,Office Furnishings Product 96,Bratislava,Sunday,7,1224.32,20,885.71,93463,False,2016-09-18
342.14,35,Customer_35,Small Business,Furniture,Office Furnishings,Office Furnishings Product 74,Nitra,Monday,1,983.18,18,6166.08,80227,False,2015-01-12
41.61,9,Customer_9,Corporate,Office Supplies,Envelopes,Envelopes Product 12,Košice,Monday,1,1671.32,24,991.27,96441,False,2019-01-14
84.41,15,Customer_15,Corporate,Office Supplies,Envelopes,Envelopes Product 56,Bratislava,Saturday,6,384.56,8,675.2,88235,False,2015-08-29
366.19,28,Customer_28,Home Office,Technology,Office Machines,Office Machines Product 72,Trnava,Saturday,6,996.39,23,8426.94,98718,False,2019-11-09
275.57,47,Customer_47,Home Office,Office Supplies,Rubber Bands,Rubber Bands Product 16,Trenčín,Monday,1,1267.55,20,5507.15,82659,False,2019-09-16
52.15,2,Customer_2,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 70,Prešov,Friday,5,1443.79,21,1095.63,88913,False,2015-10-09
389.47,42,Customer_42,Corporate,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 66,Banská Bystrica,Sunday,7,1933.29,17,6619.27,86829,False,2018-09-09
339.28,32,Customer_32,Small Business,Office Supplies,Envelopes,Envelopes Product 27,Bratislava,Thursday,4,1157.0,3,1020.62,88132,True,2016-06-09
306.15,41,Customer_41,Corporate,Technology,Office Machines,Office Machines Product 9,Banská Bystrica,Friday,5,6.22,25,7654.42,88773,False,2017-03-24
99.41,23,Customer_23,Small Business,Technology,Telephones and Communication,Telephones and Communication Product 19,Košice,Monday,1,-32.84,12,1201.52,86157,False,2017-10-23
141.28,50,Customer_50,Home Office,Technology,Office Machines,Office Machines Product 63,Banská Bystrica,Tuesday,2,1529.14,14,1978.88,97851,False,2019-06-11
465.86,28,Customer_28,Small Business,Office Supplies,Envelopes,Envelopes Product 39,Banská Bystrica,Saturday,6,1028.69,10,4660.38,93291,False,2015-05-16
357.84,34,Customer_34,Small Business,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 47,Košice,Friday,5,1998.76,13,4650.23,89279,False,2019-06-28
316.31,29,Customer_29,Small Business,Furniture,Office Furnishings,Office Furnishings Product 30,Banská Bystrica,Friday,5,1314.89,5,1583.71,86460,False,2016-06-10
448.2,34,Customer_34,Corporate,Office Supplies,Envelopes,Envelopes Product 37,Martin,Thursday,4,1172.46,21,9418.35,81281,False,2018-06-14
151.99,18,Customer_18,Small Business,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 76,Prešov,Tuesday,2,580.56,13,1967.75,94496,False,2015-05-26
265.34,47,Customer_47,Home Office,Office Supplies,Envelopes,Envelopes Product 20,Bratislava,Monday,1,951.98,19,5036.65,90820,False,2017-10-09
482.42,49,Customer_49,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 37,Žilina,Saturday,6,694.79,3,1455.93,94465,False,2015-04-25
176.83,34,Customer_34,Home Office,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 24,Trenčín,Friday,5,1192.13,4,713.87,95727,False,2019-09-13
135.91,20,Customer_20,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 92,Martin,Wednesday,3,1927.56,12,1637.95,90027,False,2018-08-15
478.23,46,Customer_46,Small Business,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 38,Poprad,Thursday,4,1947.97,20,9554.78,87008,False,2017-04-27
238.43,6,Customer_6,Home Office,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 81,Žilina,Wednesday,3,1306.82,6,1432.99,98970,False,2017-01-25
167.05,46,Customer_46,Small Business,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 12,Nitra,Thursday,4,1745.1,6,995.21,92312,False,2016-06-23
98.04,27,Customer_27,Small Business,Office Supplies,Envelopes,Envelopes Product 17,Nitra,Wednesday,3,410.57,8,784.18,81676,False,2015-08-19
236.09,5,Customer_5,Corporate,Technology,Office Machines,Office Machines Product 23,Trnava,Saturday,6,-15.93,1,237.54,81940,False,2016-03-05
205.19,12,Customer_12,Home Office,Office Supplies,Envelopes,Envelopes Product 67,Nitra,Wednesday,3,-49.95,1,201.86,82131,False,2016-02-10
471.96,1,Customer_1,Corporate,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 79,Banská Bystrica,Sunday,7,583.33,6,2831.84,94482,False,2017-04-30
366.68,45,Customer_45,Corporate,Technology,Office Machines,Office Machines Product 91,Košice,Tuesday,2,1926.97,14,5125.03,99482,False,2016-01-12
244.35,8,Customer_8,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 98,Banská Bystrica,Sunday,7,503.3,19,4645.49,84742,False,2019-05-05
208.04,43,Customer_43,Small Business,Office Supplies,Envelopes,Envelopes Product 100,Bratislava,Tuesday,2,1038.0,1,198.97,83767,False,2016-08-09
233.55,48,Customer_48,Home Office,Office Supplies,Rubber Bands,Rubber Bands Product 71,Trenčín,Tuesday,2,976.96,6,1397.98,96911,False,2017-10-31
